Unnamed: 0,rk,player,pos,age,tm,g,gs,mp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,season,pts_improvement,ast_improvement,trb_improvement,stl_improvement,blk_improvement,fg%_improvement,3p%_improvement,ft%_improvement,weighted_pts,weighted_ast,weighted_trb,pts_positional_rank,ast_positional_rank,trb_positional_rank,stl_positional_rank,blk_positional_rank,fg%_positional_rank,3p%_positional_rank,ft%_positional_rank,efficiency,efficiency_rank,consistency_score,consistency_rank
375,279,Alize Johnson,PF,25,WAS,3,0,6.0,0.7,2.0,0.333,0.0,0.7,0.0,0.7,1.3,0.5,0.333,0.0,0.3,0.0,1.7,2.3,4.0,0.0,0.0,0.0,1.0,0.0,1.3,2022,-0.2777777777777778,-1.0,0.4814814814814814,-1.0,,-0.23623853211009171,,-1.0,0.13,0.0,0.4,142.0,152.0,80.0,152.0,152.0,137.0,152.0,152.0,0.8833333333333333,158.0,0.3535533905932736,660.0
1338,242,Alize Johnson,PF,26,SAS,4,0,7.5,0.8,1.5,0.5,0.0,0.5,0.0,0.8,1.0,0.75,0.5,0.3,0.5,0.5,0.5,2.0,2.5,0.3,0.3,0.0,1.0,0.8,1.8,2023,0.3846153846153846,,-0.375,,,0.5015015015015014,,,0.54,0.09,0.75,113.0,110.0,88.0,98.0,117.0,38.0,117.0,107.0,0.6533333333333332,459.0,0.3535533905932736,633.0
1681,515,Alondes Williams,SG,23,BRK,1,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2023,,,,,,,,,0.0,0.0,0.3,168.0,168.0,150.0,168.0,168.0,168.0,168.0,168.0,0.2,674.0,0.49497474683058323,609.0
2625,547,Alondes Williams,SG,24,MIA,7,0,2.3,0.3,1.1,0.25,0.0,0.6,0.0,0.3,0.6,0.5,0.25,0.1,0.1,1.0,0.0,0.1,0.1,0.0,0.0,0.1,0.3,0.3,0.7,2024,,,-0.9,,,,,,0.42,0.0,0.06,151.0,154.0,149.0,154.0,130.0,145.0,154.0,8.0,0.391304347826087,703.0,0.49497474683058323,598.0
2515,455,Alperen Sengun,C,21,HOU,63,63,32.5,8.4,15.6,0.537,0.5,1.8,0.297,7.8,13.8,0.567,0.553,3.9,5.6,0.693,2.9,6.4,9.3,5.0,1.2,0.7,2.6,3.3,21.1,2024,,,,,,,,,12.66,3.0,5.58,6.0,4.0,16.0,12.0,57.0,67.0,45.0,70.0,1.147692307692308,19.0,,
663,497,Alperen Þengün,C,19,HOU,72,13,20.7,3.5,7.3,0.474,0.4,1.6,0.248,3.1,5.7,0.539,0.502,2.3,3.2,0.711,1.9,3.5,5.5,2.6,0.8,0.9,2.0,3.0,9.6,2022,,,,,,,,,0.96,0.26,0.55,33.0,17.0,54.0,28.0,33.0,98.0,65.0,57.0,0.9371980676328502,108.0,3.6769552621700483,74.0
1589,437,Alperen Þengün,C,20,HOU,75,72,28.9,5.9,10.7,0.553,0.3,0.8,0.333,5.6,9.9,0.57,0.565,2.7,3.8,0.715,3.2,5.8,9.0,3.9,0.9,0.9,2.6,3.4,14.8,2023,0.5416666666666667,0.5,0.6363636363636365,0.125,0.0,0.16666666666666674,0.342741935483871,0.005625879043600568,4.44,1.17,2.6999999999999997,15.0,5.0,22.0,17.0,38.0,62.0,53.0,59.0,1.0207612456747404,61.0,3.6769552621700483,68.0
1953,21,Amari Bailey,PG,19,CHO,10,0,6.5,0.8,2.4,0.333,0.1,0.8,0.125,0.7,1.6,0.438,0.354,0.6,0.7,0.857,0.6,0.3,0.9,0.7,0.3,0.0,0.4,0.2,2.3,2024,,,,,,,,,1.38,0.42,0.54,127.0,133.0,127.0,125.0,147.0,128.0,130.0,36.0,0.6461538461538462,471.0,,
2564,496,Amen Thompson,SF,21,HOU,62,23,22.4,3.9,7.2,0.536,0.1,0.9,0.138,3.7,6.3,0.595,0.545,1.7,2.5,0.684,2.4,4.2,6.6,2.6,1.3,0.6,1.5,2.3,9.5,2024,,,,,,,,,5.7,1.56,3.9599999999999995,44.0,26.0,8.0,8.0,31.0,12.0,145.0,105.0,0.9196428571428573,126.0,,
134,109,Amir Coffey,SG,24,LAC,69,30,22.7,3.1,6.8,0.453,1.4,3.7,0.378,1.7,3.1,0.542,0.556,1.5,1.7,0.863,0.4,2.5,2.9,1.8,0.6,0.2,0.7,1.3,9.0,2022,,,,,,,,,0.9,0.18000000000000002,0.29,74.0,85.0,74.0,101.0,112.0,47.0,55.0,47.0,0.6387665198237885,512.0,2.809507667427397,156.0
1153,95,Amir Coffey,SG,25,LAC,50,9,12.5,1.1,2.9,0.386,0.2,0.8,0.275,0.9,2.1,0.429,0.424,1.0,1.3,0.778,0.3,0.7,1.1,1.1,0.1,0.1,0.4,1.0,3.4,2023,-0.6222222222222222,-0.38888888888888884,-0.6206896551724137,-0.8333333333333333,-0.5,-0.14790286975717437,-0.27248677248677244,-0.09849362688296637,1.02,0.33,0.33,134.0,108.0,144.0,159.0,140.0,135.0,142.0,90.0,0.4639999999999999,648.0,2.809507667427397,159.0
2061,101,Amir Coffey,SF,26,LAC,70,13,20.9,2.4,5.0,0.472,1.0,2.6,0.38,1.4,2.4,0.571,0.571,0.9,1.0,0.859,0.4,1.7,2.1,1.1,0.6,0.2,0.5,1.5,6.6,2024,0.9411764705882353,0.0,0.909090909090909,4.999999999999999,1.0,0.2227979274611398,0.3818181818181816,0.10411311053984562,3.9599999999999995,0.66,1.26,69.0,73.0,93.0,76.0,96.0,48.0,45.0,27.0,0.507177033492823,654.0,2.809507667427397,168.0
194,150,Andre Drummond,C,28,BRK,24,24,22.3,5.0,8.1,0.61,0.0,0.0,0.0,5.0,8.1,0.613,0.61,1.8,3.4,0.537,3.9,6.4,10.3,1.4,0.9,1.0,1.5,3.0,11.8,2022,,,,,,,,,1.1800000000000002,0.13999999999999999,1.03,23.0,38.0,11.0,21.0,27.0,35.0,130.0,103.0,1.1390134529147982,23.0,2.3564804263986576,254.0
193,150,Andre Drummond,C,28,PHI,49,12,18.4,2.6,4.9,0.538,0.0,0.0,0.0,2.6,4.8,0.542,0.538,0.9,1.7,0.512,2.8,6.1,8.8,2.0,1.1,0.9,1.6,2.5,6.1,2022,-0.48305084745762716,0.4285714285714286,-0.14563106796116498,0.22222222222222232,-0.09999999999999998,-0.11803278688524588,,-0.046554934823091254,0.61,0.2,0.8800000000000001,74.0,26.0,22.0,8.0,33.0,64.0,130.0,107.0,1.0271739130434783,59.0,2.3564804263986576,254.0
192,150,Andre Drummond,C,28,TOT,73,36,19.7,3.4,5.9,0.57,0.0,0.0,0.0,3.4,5.9,0.574,0.57,1.2,2.2,0.524,3.1,6.2,9.3,1.8,1.1,0.9,1.6,2.6,7.9,2022,0.29508196721311486,-0.09999999999999998,0.05681818181818188,0.0,0.0,0.05947955390334547,,0.0234375,0.79,0.18000000000000002,0.9300000000000002,58.0,27.0,20.0,8.0,33.0,51.0,130.0,105.0,1.0659898477157361,45.0,2.3564804263986576,254.0
1199,133,Andre Drummond,C,29,CHI,67,0,12.7,2.5,4.1,0.606,0.0,0.0,0.0,2.5,4.0,0.613,0.606,1.0,1.9,0.536,2.1,4.6,6.6,0.5,0.7,0.4,1.1,1.7,6.0,2023,-0.2405063291139241,-0.7222222222222222,-0.29032258064516137,-0.36363636363636376,-0.5555555555555556,0.06315789473684208,,0.022900763358778553,1.7999999999999998,0.15,1.9799999999999998,68.0,102.0,41.0,29.0,101.0,43.0,129.0,113.0,1.1181102362204725,27.0,2.3564804263986576,243.0
2101,133,Andre Drummond,C,30,CHI,79,10,17.1,3.4,6.1,0.556,0.0,0.0,0.0,3.4,6.0,0.56,0.556,1.6,2.8,0.592,3.4,5.6,9.0,0.5,0.9,0.6,1.0,1.8,8.4,2024,0.40000000000000013,0.0,0.36363636363636376,0.2857142857142858,0.4999999999999998,-0.0825082508250824,,0.10447761194029836,5.04,0.3,5.3999999999999995,43.0,92.0,18.0,20.0,68.0,60.0,119.0,89.0,1.134502923976608,25.0,2.3564804263986576,252.0
353,263,Andre Iguodala,SF,38,GSW,31,0,19.5,1.5,3.9,0.38,0.5,2.4,0.23,0.9,1.5,0.617,0.45,0.5,0.6,0.75,0.7,2.5,3.2,3.7,0.9,0.7,0.9,1.1,4.0,2022,,,,,,,,,0.4,0.37000000000000005,0.32000000000000006,104.0,9.0,64.0,40.0,9.0,112.0,126.0,78.0,0.6410256410256411,505.0,1.34350288425444,486.0
1319,227,Andre Iguodala,SF,39,GSW,8,0,14.1,0.9,1.9,0.467,0.1,1.1,0.111,0.8,0.8,1.0,0.5,0.3,0.4,0.667,0.4,1.8,2.1,2.4,0.5,0.4,1.1,1.4,2.1,2023,-0.475,-0.3513513513513514,-0.34375,-0.4444444444444444,-0.4285714285714285,0.2289473684210528,-0.5173913043478261,-0.11066666666666658,0.63,0.72,0.63,111.0,25.0,93.0,80.0,37.0,51.0,119.0,101.0,0.5319148936170213,611.0,1.34350288425444,447.0
2242,242,Andre Jackson Jr.,SG,22,MIL,57,8,10.0,0.9,1.8,0.5,0.3,0.8,0.37,0.6,0.9,0.611,0.585,0.1,0.2,0.727,0.8,1.2,2.0,0.9,0.3,0.1,0.5,1.6,2.2,2024,,,,,,,,,1.32,0.54,1.2,129.0,113.0,82.0,118.0,130.0,18.0,58.0,105.0,0.5499999999999999,614.0,,
2138,159,Andrew Funk,SG,24,CHI,5,0,2.6,0.0,0.8,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,2024,,,,,,,,,0.0,0.0,0.0,154.0,154.0,154.0,134.0,90.0,154.0,154.0,154.0,0.15384615384615385,728.0,,
1481,357,Andrew Nembhard,SG,23,IND,75,63,27.6,3.8,8.6,0.441,1.2,3.5,0.35,2.6,5.1,0.504,0.512,0.7,0.8,0.79,0.5,2.2,2.7,4.5,0.9,0.2,1.7,2.4,9.5,2023,,,,,,,,,2.85,1.3499999999999999,0.81,59.0,13.0,68.0,36.0,97.0,72.0,106.0,80.0,0.6449275362318839,471.0,0.21213203435596475,641.0
2407,371,Andrew Nembhard,PG,24,IND,68,47,25.0,3.8,7.7,0.498,0.9,2.5,0.357,2.9,5.2,0.567,0.557,0.7,0.8,0.804,0.5,1.5,2.1,4.1,0.9,0.1,1.5,2.1,9.2,2024,-0.03157894736842115,-0.08888888888888902,-0.2222222222222222,0.0,-0.5,0.12925170068027203,0.020000000000000018,0.017721518987341867,5.52,2.4599999999999995,1.26,53.0,48.0,75.0,50.0,116.0,15.0,69.0,78.0,0.6559999999999999,451.0,0.21213203435596475,624.0
782,582,Andrew Wiggins,SF,26,GSW,73,73,31.9,6.5,14.0,0.466,2.2,5.5,0.393,4.4,8.5,0.513,0.543,2.0,3.2,0.634,1.2,3.3,4.5,2.2,1.0,0.7,1.5,2.2,17.2,2022,,,,,,,,,1.72,0.22000000000000003,0.45,16.0,28.0,31.0,31.0,9.0,35.0,20.0,107.0,0.8025078369905956,244.0,2.2810816147900828,270.0
1679,513,Andrew Wiggins,SF,27,GSW,37,37,32.2,6.8,14.3,0.473,2.4,6.1,0.396,4.4,8.2,0.53,0.557,1.2,1.9,0.611,1.6,3.4,5.0,2.3,1.2,0.8,1.3,2.9,17.1,2023,-0.005813953488371992,0.04545454545454519,0.11111111111111116,0.19999999999999996,0.14285714285714302,0.015021459227467782,0.007633587786259444,-0.0362776025236593,5.13,0.69,1.5,16.0,26.0,18.0,11.0,6.0,43.0,27.0,104.0,0.8198757763975155,221.0,2.2810816147900828,259.0
2623,545,Andrew Wiggins,SF,28,GSW,71,59,27.0,5.0,11.0,0.453,1.3,3.6,0.358,3.7,7.4,0.498,0.511,2.0,2.7,0.751,1.5,3.0,4.5,1.7,0.6,0.6,1.2,2.1,13.2,2024,-0.22807017543859665,-0.26086956521739124,-0.09999999999999998,-0.5,-0.2500000000000001,-0.04228329809725151,-0.09595959595959602,0.22913256955810146,7.919999999999999,1.02,2.6999999999999997,28.0,47.0,28.0,76.0,31.0,65.0,65.0,80.0,0.7629629629629631,285.0,2.2810816147900828,271.0
672,504,Anfernee Simons,SG,22,POR,57,30,29.5,6.2,14.0,0.443,3.1,7.8,0.405,3.1,6.2,0.49,0.555,1.8,2.0,0.888,0.5,2.2,2.6,3.9,0.5,0.1,2.0,1.9,17.3,2022,,,,,,,,,1.7300000000000002,0.39,0.26,18.0,27.0,90.0,131.0,147.0,63.0,26.0,31.0,0.8271186440677967,216.0,2.7319101986217134,170.0
1599,447,Anfernee Simons,SG,23,POR,62,62,35.0,7.5,16.9,0.447,3.4,9.1,0.377,4.1,7.8,0.528,0.548,2.6,2.9,0.894,0.3,2.3,2.6,4.1,0.7,0.2,2.1,2.3,21.1,2023,0.21965317919075145,0.05128205128205132,0.0,0.3999999999999999,1.0,0.009029345372460584,-0.06913580246913587,0.006756756756756799,6.33,1.2299999999999998,0.78,11.0,20.0,73.0,71.0,97.0,63.0,66.0,28.0,0.8200000000000001,220.0,2.7319101986217134,173.0
2527,465,Anfernee Simons,SG,24,POR,46,46,34.4,7.8,18.2,0.43,3.4,8.8,0.385,4.4,9.4,0.472,0.523,3.5,3.9,0.916,0.5,3.2,3.6,5.5,0.5,0.1,2.7,2.1,22.6,2024,0.07109004739336489,0.3414634146341464,0.3846153846153846,-0.2857142857142857,-0.5,-0.03803131991051456,0.021220159151193574,0.02460850111856816,13.56,3.3,2.16,6.0,7.0,32.0,92.0,130.0,79.0,46.0,15.0,0.9389534883720931,110.0,2.7319101986217134,178.0
1995,47,Anthony Black,PG,20,ORL,69,33,16.9,1.7,3.6,0.466,0.5,1.4,0.394,1.1,2.2,0.51,0.54,0.7,1.2,0.613,0.5,1.5,2.0,1.3,0.5,0.3,0.8,1.6,4.6,2024,,,,,,,,,2.76,0.78,1.2,96.0,116.0,79.0,107.0,52.0,31.0,33.0,122.0,0.514792899408284,644.0,,
160,127,Anthony Davis,C,28,LAL,40,40,35.1,9.3,17.4,0.532,0.3,1.8,0.186,8.9,15.6,0.571,0.542,4.4,6.1,0.713,2.7,7.2,9.9,3.1,1.2,2.3,2.1,2.4,23.2,2022,,,,,,,,,2.32,0.31000000000000005,0.9900000000000001,4.0,11.0,16.0,4.0,2.0,68.0,70.0,56.0,1.131054131054131,28.0,1.3527749258468689,484.0
1170,110,Anthony Davis,C,29,LAL,56,54,34.0,9.7,17.2,0.563,0.3,1.3,0.257,9.3,15.9,0.589,0.573,6.2,7.9,0.784,3.5,9.1,12.5,2.6,1.1,2.0,2.2,2.6,25.9,2023,0.11637931034482762,-0.16129032258064513,0.26262626262626254,-0.08333333333333326,-0.13043478260869557,0.05827067669172914,0.381720430107527,0.09957924263674633,7.77,0.78,3.75,2.0,17.0,1.0,4.0,6.0,59.0,69.0,27.0,1.2970588235294118,10.0,1.3527749258468689,443.0
2080,116,Anthony Davis,C,30,LAL,76,76,35.5,9.4,16.9,0.556,0.4,1.4,0.271,9.0,15.5,0.582,0.567,5.5,6.8,0.816,3.1,9.5,12.6,3.5,1.2,2.3,2.1,2.3,24.7,2024,-0.04633204633204635,0.34615384615384603,0.008000000000000007,0.09090909090909083,0.1499999999999999,-0.012433392539964339,0.054474708171206254,0.04081632653061207,14.819999999999999,2.1,7.56,3.0,11.0,3.0,12.0,5.0,60.0,54.0,25.0,1.2478873239436619,10.0,1.3527749258468689,448.0
200,156,Anthony Edwards,SG,20,MIN,72,72,34.3,7.6,17.3,0.441,3.0,8.4,0.357,4.6,8.9,0.519,0.527,3.1,3.9,0.786,0.9,3.9,4.8,3.8,1.5,0.6,2.6,2.3,21.3,2022,,,,,,,,,2.1300000000000003,0.38,0.48,7.0,28.0,11.0,8.0,11.0,65.0,78.0,101.0,0.9329446064139942,112.0,2.3713568549109865,249.0
1208,140,Anthony Edwards,SG,21,MIN,79,79,36.0,8.9,19.5,0.459,2.7,7.3,0.369,6.3,12.2,0.513,0.528,4.0,5.3,0.756,0.6,5.2,5.8,4.4,1.6,0.7,3.3,2.4,24.6,2023,0.15492957746478875,0.1578947368421053,0.20833333333333326,0.06666666666666665,0.16666666666666674,0.04081632653061229,0.03361344537815136,-0.038167938931297773,7.38,1.32,1.74,4.0,17.0,4.0,4.0,7.0,53.0,77.0,100.0,1.0305555555555557,56.0,2.3713568549109865,240.0
2108,140,Anthony Edwards,SG,22,MIN,79,78,35.1,9.1,19.7,0.461,2.4,6.7,0.357,6.7,13.0,0.515,0.522,5.4,6.4,0.836,0.7,4.8,5.4,5.1,1.3,0.5,3.1,1.8,25.9,2024,0.05284552845528445,0.15909090909090895,-0.06896551724137923,-0.1875,-0.2857142857142857,0.004357298474945592,-0.0325203252032521,0.10582010582010581,15.54,3.0599999999999996,3.24,2.0,12.0,7.0,11.0,27.0,44.0,77.0,45.0,1.088319088319088,39.0,2.3713568549109865,249.0
255,193,Anthony Gill,PF,29,WAS,44,0,10.5,1.4,2.5,0.569,0.3,0.6,0.538,1.1,1.9,0.578,0.633,1.0,1.2,0.808,0.8,1.2,1.9,0.6,0.1,0.3,0.4,1.3,4.1,2022,,,,,,,,,0.41,0.06,0.19,105.0,107.0,129.0,134.0,102.0,16.0,3.0,35.0,0.6666666666666666,473.0,0.40414518843273795,645.0
1239,165,Anthony Gill,PF,30,WAS,59,8,10.6,1.2,2.2,0.538,0.1,0.5,0.138,1.1,1.7,0.65,0.553,0.8,1.1,0.731,0.6,1.1,1.7,0.6,0.1,0.2,0.3,1.2,3.3,2023,-0.19512195121951215,0.0,-0.10526315789473684,0.0,-0.33333333333333326,-0.0544815465729348,-0.7434944237918215,-0.09529702970297038,0.9899999999999999,0.18,0.51,101.0,95.0,103.0,111.0,98.0,23.0,111.0,67.0,0.5566037735849056,580.0,0.40414518843273795,617.0
2161,173,Anthony Gill,PF,31,WAS,50,3,9.3,1.5,3.2,0.469,0.2,0.8,0.244,1.3,2.4,0.546,0.5,0.6,0.7,0.806,0.7,1.1,1.9,0.7,0.3,0.2,0.5,1.0,3.8,2024,0.1515151515151516,0.16666666666666674,0.11764705882352944,1.9999999999999996,0.0,-0.12825278810408935,0.7681159420289854,0.10259917920656636,2.28,0.42,1.14,105.0,105.0,116.0,116.0,120.0,59.0,120.0,39.0,0.7419354838709677,330.0,0.40414518843273795,607.0
434,320,Anthony Lamb,SF,24,SAS,2,0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2022,,,,,,,,,0.0,0.1,0.05,158.0,86.0,152.0,158.0,158.0,158.0,158.0,158.0,0.375,775.0,4.737615433949869,18.0
1385,279,Anthony Lamb,SF,25,GSW,62,4,19.3,2.4,5.1,0.471,1.2,3.2,0.367,1.2,1.9,0.652,0.588,0.7,1.0,0.767,0.9,2.6,3.5,1.5,0.5,0.3,0.9,2.2,6.7,2023,,0.5,6.0,,,,,,2.01,0.44999999999999996,1.05,68.0,51.0,55.0,80.0,52.0,45.0,49.0,63.0,0.6476683937823834,468.0,4.737615433949869,23.0
82,70,Armoni Brooks,SG,23,HOU,41,8,16.8,2.1,6.1,0.347,1.6,5.2,0.3,0.6,0.9,0.605,0.474,0.4,0.5,0.842,0.3,1.7,2.0,1.2,0.5,0.2,0.6,1.5,6.2,2022,,,,,,,,,0.6200000000000001,0.12,0.2,102.0,112.0,123.0,131.0,112.0,160.0,136.0,63.0,0.6011904761904762,571.0,1.55,428.0
83,70,Armoni Brooks,PG,23,TOR,13,3,11.8,0.8,2.9,0.289,0.8,2.8,0.278,0.1,0.2,0.5,0.421,0.2,0.2,1.0,0.6,1.1,1.7,1.0,0.5,0.2,0.3,1.1,2.6,2022,-0.5806451612903225,-0.16666666666666663,-0.15000000000000002,0.0,0.0,-0.16714697406340062,-0.07333333333333325,0.18764845605700708,0.26,0.1,0.17,127.0,133.0,96.0,106.0,90.0,138.0,104.0,20.0,0.5084745762711864,687.0,1.55,428.0
81,70,Armoni Brooks,SG-PG,23,TOT,54,11,15.6,1.8,5.4,0.339,1.4,4.6,0.297,0.4,0.7,0.6,0.467,0.3,0.4,0.857,0.4,1.5,1.9,1.1,0.5,0.2,0.5,1.4,5.3,2022,1.0384615384615383,0.10000000000000009,0.11764705882352944,0.0,0.0,0.17301038062283758,0.06834532374100699,-0.14300000000000002,0.53,0.11000000000000001,0.19,3.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,0.576923076923077,613.0,1.55,428.0
2020,66,Armoni Brooks,PG,25,BRK,10,0,10.4,1.5,4.6,0.326,1.1,3.2,0.344,0.4,1.4,0.286,0.446,0.1,0.2,0.5,0.7,1.1,1.8,0.5,0.1,0.1,0.3,0.3,4.2,2024,-0.2075471698113207,-0.5454545454545454,-0.05263157894736836,-0.8,-0.5,-0.03834808259587019,0.1582491582491583,-0.41656942823803966,2.52,0.3,1.08,103.0,137.0,93.0,135.0,116.0,129.0,79.0,130.0,0.6442307692307692,472.0,1.55,409.0
431,317,Arnoldas Kulboka,SF,24,CHO,2,0,2.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2022,,,,,,,,,0.0,0.0,0.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,0.0,812.0,,
2189,195,Ashton Hagans,PG,24,POR,19,1,16.6,1.5,3.7,0.408,0.4,1.3,0.32,1.1,2.4,0.457,0.465,0.7,0.9,0.824,0.7,1.6,2.4,2.8,0.6,0.5,1.6,2.1,4.2,2024,,,,,,,,,2.52,1.68,1.44,103.0,71.0,69.0,91.0,21.0,91.0,93.0,63.0,0.6325301204819277,490.0,,
2565,497,Ausar Thompson,SF,21,DET,63,38,25.1,3.7,7.6,0.483,0.3,1.8,0.186,3.3,5.8,0.575,0.505,1.1,1.9,0.597,2.0,4.3,6.4,1.9,1.1,0.9,1.3,2.8,8.8,2024,,,,,,,,,5.28,1.14,3.84,50.0,39.0,10.0,17.0,6.0,40.0,141.0,124.0,0.7609561752988048,290.0,,
618,468,Austin Reaves,SG,23,LAL,61,19,23.2,2.4,5.2,0.459,0.9,2.7,0.317,1.5,2.5,0.616,0.542,1.6,1.9,0.839,0.7,2.4,3.2,1.8,0.5,0.3,0.7,1.4,7.3,2022,,,,,,,,,0.73,0.18000000000000002,0.32000000000000006,91.0,85.0,60.0,131.0,71.0,40.0,115.0,67.0,0.5646551724137931,628.0,4.375309512861157,38.0
1544,406,Austin Reaves,SG,24,LAL,64,22,28.8,4.0,7.7,0.529,1.3,3.4,0.398,2.7,4.3,0.631,0.616,3.6,4.1,0.864,0.5,2.5,3.0,3.4,0.5,0.3,1.5,1.7,13.0,2023,0.7808219178082192,0.8888888888888888,-0.0625,0.0,0.0,0.15250544662309373,0.25552050473186116,0.029797377830750982,3.9,1.02,0.8999999999999999,33.0,32.0,56.0,111.0,67.0,11.0,41.0,41.0,0.7013888888888888,377.0,4.375309512861157,38.0
2477,425,Austin Reaves,SG,25,LAL,82,57,32.1,5.6,11.5,0.486,1.9,5.1,0.367,3.7,6.3,0.583,0.568,2.8,3.3,0.853,0.7,3.6,4.3,5.5,0.8,0.3,2.1,1.9,15.9,2024,0.22307692307692317,0.6176470588235294,0.43333333333333335,0.6000000000000001,0.0,-0.08128544423440465,-0.07788944723618096,-0.01273148148148151,9.54,3.3,2.5799999999999996,23.0,7.0,21.0,47.0,67.0,26.0,60.0,42.0,0.8348909657320872,201.0,4.375309512861157,40.0
629,475,Austin Rivers,SG,29,DEN,67,18,22.1,2.2,5.2,0.417,1.2,3.4,0.342,1.0,1.8,0.563,0.53,0.5,0.7,0.727,0.3,1.4,1.7,1.3,0.8,0.1,0.8,1.8,6.0,2022,,,,,,,,,0.6000000000000001,0.13,0.17,105.0,108.0,136.0,71.0,147.0,95.0,89.0,127.0,0.44796380090497734,741.0,0.7778174593052021,597.0
1558,414,Austin Rivers,SG,30,MIN,52,10,19.5,1.8,4.0,0.435,0.8,2.4,0.35,0.9,1.7,0.558,0.538,0.6,0.8,0.769,0.1,1.5,1.6,1.4,0.5,0.1,0.4,1.5,4.9,2023,-0.18333333333333324,0.07692307692307687,-0.05882352941176461,-0.375,0.0,0.043165467625899234,0.023391812865496853,0.057771664374140386,1.47,0.42,0.48,113.0,86.0,122.0,111.0,140.0,87.0,106.0,95.0,0.4358974358974359,658.0,0.7778174593052021,570.0
74,63,Avery Bradley,SG,31,LAL,62,45,22.7,2.4,5.6,0.423,1.3,3.4,0.39,1.1,2.3,0.471,0.54,0.3,0.3,0.889,0.5,1.7,2.2,0.8,0.9,0.1,0.6,1.9,6.4,2022,,,,,,,,,0.6400000000000001,0.08000000000000002,0.22000000000000003,98.0,135.0,106.0,52.0,147.0,90.0,42.0,30.0,0.4581497797356828,735.0,,
180,143,Ayo Dosunmu,SG,22,CHI,77,40,27.4,3.6,6.9,0.52,0.9,2.4,0.376,2.7,4.5,0.596,0.585,0.7,1.0,0.679,0.4,2.4,2.8,3.3,0.8,0.4,1.4,2.4,8.8,2022,,,,,,,,,0.8800000000000001,0.33,0.27999999999999997,76.0,35.0,80.0,71.0,39.0,10.0,57.0,142.0,0.5875912408759125,593.0,2.023198787399136,314.0
1192,128,Ayo Dosunmu,SG,23,CHI,80,51,26.2,3.5,7.1,0.493,0.7,2.4,0.312,2.8,4.8,0.583,0.545,0.8,1.0,0.805,0.6,2.2,2.8,2.6,0.8,0.3,1.2,2.3,8.6,2023,-0.022727272727272818,-0.21212121212121204,0.0,0.0,-0.2500000000000001,-0.05192307692307696,-0.17021276595744683,0.18556701030927836,2.5799999999999996,0.78,0.84,70.0,46.0,63.0,54.0,67.0,23.0,131.0,74.0,0.5763358778625954,557.0,2.023198787399136,299.0
2098,130,Ayo Dosunmu,SG,24,CHI,76,37,29.1,4.7,9.5,0.501,1.6,3.9,0.403,3.2,5.6,0.568,0.583,1.1,1.4,0.81,0.7,2.1,2.8,3.2,0.9,0.5,1.4,2.2,12.2,2024,0.4186046511627908,0.23076923076923084,0.0,0.125,0.6666666666666667,0.016227180527383478,0.29166666666666674,0.006211180124223503,7.319999999999999,1.92,1.68,37.0,30.0,49.0,36.0,27.0,12.0,28.0,62.0,0.6735395189003436,425.0,2.023198787399136,319.0
377,280,B.J. Johnson,SF,26,ORL,4,0,16.3,2.8,6.3,0.44,1.0,2.5,0.4,1.8,3.8,0.467,0.52,0.0,0.0,0.0,1.5,2.3,3.8,0.0,0.0,0.3,0.0,1.0,6.5,2022,,,,,,,,,0.65,0.0,0.38,69.0,158.0,50.0,158.0,87.0,68.0,18.0,158.0,0.6503067484662577,495.0,,
2,3,Bam Adebayo,C,24,MIA,56,56,32.6,7.3,13.0,0.557,0.0,0.1,0.0,7.3,12.9,0.562,0.557,4.6,6.1,0.753,2.4,7.6,10.1,3.4,1.4,0.8,2.6,3.1,19.1,2022,,,,,,,,,1.9100000000000001,0.34,1.01,5.0,8.0,14.0,2.0,44.0,56.0,130.0,35.0,1.067484662576687,43.0,0.6999999999999987,603.0
1031,3,Bam Adebayo,C,25,MIA,75,75,34.6,8.0,14.9,0.54,0.0,0.2,0.083,8.0,14.7,0.545,0.541,4.3,5.4,0.806,2.5,6.7,9.2,3.2,1.2,0.8,2.5,2.8,20.4,2023,0.06806282722513068,-0.05882352941176461,-0.08910891089108919,-0.1428571428571428,0.0,-0.03052064631956919,,0.07038512616201875,6.119999999999999,0.96,2.76,6.0,9.0,17.0,3.0,46.0,71.0,91.0,19.0,1.005780346820809,67.0,0.6999999999999987,581.0
